Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
877,73.0,0.0,166.0,1.0,166.0,118029.0,0.0,346.41599999999926,346.41599999999926,0.0,13161.545997619629,,,,,,,,,,,,,,,,169.3293567002773,101.80641264139635,343.6394966284387,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,73.0,0.0,334.0,2.0,168.0,118197.0,0.0,339.7929999999994,339.7929999999994,0.0,13173.344840049744,,,,,,,,,,,,,,,,168.82368665574717,97.30629414603932,336.9904611102948,3.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,73.0,0.0,512.0,3.0,178.0,118375.0,0.0,333.0529999999995,333.0529999999995,0.0,13185.820297956467,,,,,,,,,,,,,,,,168.0560758455408,96.14471540745822,330.0946113110808,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,73.0,0.0,623.0,4.0,111.0,118486.0,0.0,223.11000001000036,223.11000001000036,0.0,13193.794414758682,,,,,,,,,,,,,,,,108.77031165290121,68.0124186973123,221.92484203485645,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,73.0,0.0,782.0,5.0,159.0,118645.0,0.0,290.03300001,290.03300001,0.0,13204.952229499817,,,,,,,,,,,,,,,,135.9711392717211,83.35161192145141,287.8998488804678,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,73.0,0.0,953.0,6.0,171.0,118816.0,0.0,311.1709999999997,311.1709999999997,0.0,13217.061111927032,,,,,,,,,,,,,,,,151.4906432513341,87.17439290479325,308.61137113751613,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,73.0,0.0,1040.0,7.0,87.0,118903.0,0.0,169.83600001000022,169.83600001000022,0.0,13223.433562040329,,,,,,,,,,,,,,,,84.9913179745598,49.44140708574805,169.11348689231068,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,73.0,0.0,1073.0,8.0,33.0,118936.0,0.0,56.532000009999976,56.532000009999976,0.0,13226.129631996155,,,,,,,,,,,,,,,,26.872773700356177,18.087263609126513,56.448964753264164,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,73.0,0.0,1235.0,9.0,162.0,119098.0,0.0,309.2869999999999,309.2869999999999,0.0,13237.530770540237,,,,,,,,,,,,,,,,156.58236120991353,86.11468489551719,306.7810438527851,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,73.0,0.0,1409.0,10.0,174.0,119272.0,0.0,350.6739999999993,350.6739999999993,0.0,13249.651819705963,,,,,,,,,,,,,,,,176.5521085940552,101.36604154541756,347.6367569861624,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,73.0,0.0,1488.0,11.0,79.0,119351.0,0.0,156.8280000100002,156.8280000100002,0.0,13255.448270320892,,,,,,,,,,,,,,,,75.31947466762549,46.461312304632486,156.24860102022788,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,74.0,0.0,0.0,0.0,152.0,119503.0,0.0,307.65100000999985,307.65100000999985,0.0,13332.725882053375,,,,73.77676,2.1465988,77.342316,71.118256,,,,,183.00279,115.795166,527.5897,20.13736,154.0308301582567,89.03870734016125,305.3402654181368,1e-08,0.8464624,0.0,0.8464624,0.8464624,-3.466062125659025e-17,1.0,3.1291259038653934,-3.8946412888749453,462.79184,52.33568,526.8822,10.178767,73.84005,2.120349,77.34957,71.212135,-0.054795504,0.026815534,0.0012045149,-0.08549412,430.165082278412,125.60299236623128,535.1167845331785,9.999993721976352e-09,0.02870317,0.0,0.02870317,0.02870317,1.023824,0.32070637,17.292116,0.056318626,1.0087267,0.11781346,1.2,0.8
889,74.0,0.0,162.0,1.0,162.0,119665.0,0.0,302.66100000999984,302.66100000999984,0.0,13349.36337852478,,,,,,,,,,,,,,,,149.99543023668016,87.56211214433331,300.2611001501813,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,74.0,0.0,339.0,2.0,177.0,119842.0,0.0,349.92699999999917,349.92699999999917,0.0,13361.741995811462,,,,,,,,,,,,,,,,177.29568578850052,105.74007685684005,346.8235487164155,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,74.0,0.0,501.0,3.0,162.0,120004.0,0.0,342.5369999999993,342.5369999999993,0.0,13373.06926727295,,,,,,,,,,,,,,,,167.31759718663307,97.81494312590713,339.860440969674,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,74.0,0.0,659.0,4.0,158.0,120162.0,0.0,292.658,292.658,0.0,13384.114810466766,,,,,,,,,,,,,,,,149.00224858699926,82.91542976333484,290.33279775210076,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,74.0,0.0,824.0,5.0,165.0,120327.0,0.0,336.28999999999945,336.28999999999945,0.0,13395.670741081238,,,,,,,,,,,,,,,,169.7149682319416,97.23373297884416,333.5230553297063,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,74.0,0.0,987.0,6.0,163.0,120490.0,0.0,290.6630000000001,290.6630000000001,0.0,13407.143998622894,,,,,,,,,,,,,,,,147.5630179768415,82.22366994982772,288.28655146212395,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,74.0,0.0,1164.0,7.0,177.0,120667.0,0.0,318.17699999999945,318.17699999999945,0.0,13419.466520547867,,,,,,,,,,,,,,,,148.61062720589013,91.95303429896128,315.5781497134273,0.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,74.0,0.0,1334.0,8.0,170.0,120837.0,0.0,349.7949999999993,349.7949999999993,0.0,13431.440615177155,,,,,,,,,,,,,,,,170.8258854247582,99.51366684545584,346.92565251303074,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,74.0,0.0,1362.0,9.0,28.0,120865.0,0.0,45.02700000999999,45.02700000999999,0.0,13433.925203800201,,,,,,,,,,,,,,,,20.385865781691525,14.280419517434689,44.97441702751403,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,74.0,0.0,1528.0,10.0,166.0,121031.0,0.0,336.7909999999996,336.7909999999996,0.0,13445.546706199646,,,,,,,,,,,,,,,,173.77369342347444,93.92729705778561,333.93975066423724,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,74.0,0.0,1604.0,11.0,76.0,121107.0,0.0,139.70000001000017,139.70000001000017,0.0,13451.118253946304,,,,,,,,,,,,,,,,69.60226813791905,42.05181935251387,139.18494126627849,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,74.0,0.0,1774.0,12.0,170.0,121277.0,0.0,338.04499999999945,338.04499999999945,0.0,13462.987771987915,,,,,,,,,,,,,,,,158.60036303258255,93.53793507566279,335.38233206165256,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,75.0,0.0,164.0,1.0,164.0,121441.0,0.0,319.41399999999976,319.41399999999976,0.0,13548.193879127502,,,,,,,,,,,,,,,,159.92085342040102,86.130260078849,316.82298030193607,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,75.0,0.0,275.0,2.0,111.0,121552.0,0.0,216.36000001000036,216.36000001000036,0.0,13556.141533136368,,,,,,,,,,,,,,,,95.9366414748063,65.68030676462762,215.31663495312512,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,75.0,0.0,444.0,3.0,169.0,121721.0,0.0,298.91899999999987,298.91899999999987,0.0,13567.967183113098,,,,,,,,,,,,,,,,145.14721084592034,83.72137546569444,296.49566170287466,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,75.0,0.0,610.0,4.0,166.0,121887.0,0.0,340.04099999999954,340.04099999999954,0.0,13579.623298168182,,,,,,,,,,,,,,,,173.00449953520265,95.02618481808334,337.2028455922753,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,75.0,0.0,776.0,5.0,166.0,122053.0,0.0,322.7909999999997,322.7909999999997,0.0,13591.219745874405,,,,,,,,,,,,,,,,163.8742060917284,92.36631758043536,320.1026984487225,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,75.0,0.0,939.0,6.0,163.0,122216.0,0.0,339.0379999999995,339.0379999999995,0.0,13602.603502511978,,,,,,,,,,,,,,,,174.76684387821564,95.55304175047071,336.2229227370591,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,75.0,0.0,1113.0,7.0,174.0,122390.0,0.0,315.79899999999964,315.79899999999964,0.0,13614.770620822906,,,,,,,,,,,,,,,,157.42412416024698,92.01092471083342,313.09112935254717,0.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,75.0,0.0,1282.0,8.0,169.0,122559.0,0.0,329.5439999999995,329.5439999999995,0.0,13626.705626249313,,,,,,,,,,,,,,,,164.2861567095987,93.38443132407272,326.80024397600556,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,75.0,0.0,1448.0,9.0,166.0,122725.0,0.0,331.54099999999954,331.54099999999954,0.0,13638.334980726242,,,,,,,,,,,,,,,,167.53464757038714,96.44551314587945,328.7928041307449,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,75.0,0.0,1616.0,10.0,168.0,122893.0,0.0,345.7929999999992,345.7929999999992,0.0,13650.228465795517,,,,,,,,,,,,,,,,169.26469133574327,104.03419992705189,342.9836515507151,1.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,75.0,0.0,1789.0,11.0,173.0,123066.0,0.0,343.17299999999926,343.17299999999926,0.0,13663.418389081955,,,,,,,,,,,,,,,,165.81179251603498,99.38520657938663,340.33848983845684,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,76.0,0.0,0.0,0.0,139.0,123205.0,0.0,248.76300001000044,248.76300001000044,0.0,13740.83821964264,,,,65.33604,2.6579077,70.09784,62.17679,,,,,199.97014,104.96675,462.49768,48.246704,122.54985306237427,73.36315620880713,247.08426547898102,1e-08,0.8104827,0.0,0.8104827,0.8104827,-1.842693816805239e-18,0.9999999999999999,2.7158897111245692,-4.288308955382095,476.00226,45.711178,569.09686,119.18784,65.39577,2.6317353,70.11564,62.257236,-0.05151058,0.027504614,-0.0032449595,-0.081656314,449.93467574389797,121.3241942827712,547.2808439156566,1.0000007932831068e-08,0.030615456,0.0,0.030615456,0.030615456,1.0139633,0.21447365,3.3610537,0.0946974,1.0036908,0.11274797,1.2,0.8
913,76.0,0.0,166.0,1.0,166.0,123371.0,0.0,325.1659999999996,325.1659999999996,0.0,13756.333238601685,,,,,,,,,,,,,,,,158.46374440367467,91.82685767847093,322.56775861876116,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,76.0,0.0,325.0,2.0,159.0,123530.0,0.0,255.40800001000056,255.40800001000056,0.0,13767.530420541763,,,,,,,,,,,,,,,,119.39288154524978,75.49894221576206,253.53500669410013,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,76.0,0.0,496.0,3.0,171.0,123701.0,0.0,313.04599999999976,313.04599999999976,0.0,13779.493782281876,,,,,,,,,,,,,,,,154.41771677340327,87.9383176765646,310.4365006932444,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,76.0,0.0,600.0,4.0,104.0,123805.0,0.0,194.10300001000033,194.10300001000033,0.0,13787.10298871994,,,,,,,,,,,,,,,,86.59058100961471,56.03194061693814,193.2217801455147,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,76.0,0.0,766.0,5.0,166.0,123971.0,0.0,328.5409999999994,328.5409999999994,0.0,13798.81097483635,,,,,,,,,,,,,,,,154.8277047756718,94.65313585349433,326.0034604467689,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,76.0,0.0,898.0,6.0,132.0,124103.0,0.0,237.13100001000043,237.13100001000043,0.0,13808.205590248108,,,,,,,,,,,,,,,,114.90707074703683,73.28480392370447,235.63779045518476,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,76.0,0.0,902.0,7.0,4.0,124107.0,0.0,3.8780000099999996,3.8780000099999996,0.0,13810.035512685776,,,,,,,,,,,,,,,,1.6889124115635001,1.5074854566000855,3.877712216257,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,76.0,0.0,1072.0,8.0,170.0,124277.0,0.0,327.9199999999995,327.9199999999995,0.0,13821.976157188416,,,,,,,,,,,,,,,,157.8806765311289,95.9015834390886,325.26855535450665,0.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,76.0,0.0,1244.0,9.0,172.0,124449.0,0.0,336.2969999999994,336.2969999999994,0.0,13834.132118463516,,,,,,,,,,,,,,,,160.46571443310023,94.90716725986037,333.5703467464257,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,76.0,0.0,1283.0,10.0,39.0,124488.0,0.0,76.91300001000002,76.91300001000002,0.0,13837.297403335571,,,,,,,,,,,,,,,,33.13921495547119,23.365372945265737,76.79143621529519,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,76.0,0.0,1330.0,11.0,47.0,124535.0,0.0,79.42100001,79.42100001,0.0,13840.929101467133,,,,,,,,,,,,,,,,37.83234744050903,23.64610046674955,79.25111308833846,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,77.0,0.0,0.0,0.0,167.0,124702.0,0.0,338.41699999999946,338.41699999999946,0.0,13898.857389211655,,,,74.896324,1.3876549,76.8118,71.34474,,,,,258.4668,121.50961,574.70026,72.399635,170.7481667160754,96.6999495941945,335.5990655223941,2.626,0.8361304,0.0,0.8361304,0.8361304,1.898577784262125e-17,0.9999999999999999,1.9707671981996984,-4.067336394982123,480.35898,70.65466,559.0983,0.8867768,74.941185,1.374828,76.850784,71.42697,-0.03661976,0.015647788,-0.018740166,-0.07386636,439.3905622986029,141.58549686918766,563.256122309242,9.999993721976352e-09,0.032922886,0.0,0.032922886,0.032922886,1.0121353,0.24107364,4.2298985,0.09645975,1.0001565,0.11015709,1.2,0.8
925,77.0,0.0,89.0,1.0,89.0,124791.0,0.0,164.21300001000023,164.21300001000023,0.0,13914.411170005798,,,,,,,,,,,,,,,,78.21876509761908,48.385010393549834,163.53320632126338,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,77.0,0.0,252.0,2.0,163.0,124954.0,0.0,315.2879999999998,315.2879999999998,0.0,13925.908588886261,,,,,,,,,,,,,,,,162.65157278935942,88.5367724687075,312.6680461681504,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,77.0,0.0,420.0,3.0,168.0,125122.0,0.0,318.7929999999996,318.7929999999996,0.0,13937.638731956482,,,,,,,,,,,,,,,,158.25993913111307,92.70027056781521,316.16584960755847,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,77.0,0.0,489.0,4.0,69.0,125191.0,0.0,131.56800001000016,131.56800001000016,0.0,13942.698328256607,,,,,,,,,,,,,,,,61.80438706661499,38.49979380175845,131.15466520576098,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,77.0,0.0,653.0,5.0,164.0,125355.0,0.0,323.0389999999996,323.0389999999996,0.0,13954.196614980698,,,,,,,,,,,,,,,,160.00765366461448,93.04019271741538,320.44691917181797,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,77.0,0.0,804.0,6.0,151.0,125506.0,0.0,293.7750000099999,293.7750000099999,0.0,13964.7835252285,,,,,,,,,,,,,,,,148.07804060033382,86.92135863564185,291.56817841477675,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,77.0,0.0,972.0,7.0,168.0,125674.0,0.0,355.66799999999915,355.66799999999915,0.0,13976.598672389984,,,,,,,,,,,,,,,,172.06185975708354,103.11494338603706,352.8126420202832,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,77.0,0.0,1111.0,8.0,139.0,125813.0,0.0,282.26300001000004,282.26300001000004,0.0,13986.406692266464,,,,,,,,,,,,,,,,140.36125678556724,82.4874456032469,280.34001254193504,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,77.0,0.0,1235.0,9.0,124.0,125937.0,0.0,243.8730000100004,243.8730000100004,0.0,13995.248919963837,,,,,,,,,,,,,,,,119.73344911236605,72.7382265374847,242.41254649565636,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,77.0,0.0,1279.0,10.0,44.0,125981.0,0.0,66.41800000999999,66.41800000999999,0.0,13998.676703214645,,,,,,,,,,,,,,,,31.856920310376484,20.654259975233835,66.284458006435,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,77.0,0.0,1452.0,11.0,173.0,126154.0,0.0,345.1729999999994,345.1729999999994,0.0,14010.81208229065,,,,,,,,,,,,,,,,173.09775277719797,99.00403896472923,342.2126301399687,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,78.0,0.0,0.0,0.0,170.0,126324.0,0.0,347.9199999999992,347.9199999999992,0.0,14089.211033821106,,,,76.17429,2.1888967,79.70341,73.49696,,,,,143.28264,92.19787,413.76175,36.021004,167.91657218173188,100.10953513819196,345.0999282657376,1.626,0.876009,0.0,0.876009,0.876009,4.380658050308879e-17,0.9999999999999998,2.374243884919007,-3.9192554812185283,505.7788,70.38308,578.60455,-79.36229,76.23668,2.1590428,79.72159,73.59207,-0.05345925,0.030354273,0.0030336927,-0.08758459,461.3899185304184,143.8342765375037,577.1967440015947,-10.49639679608999,0.028263757,0.0,0.028263757,0.028263757,1.0163162,0.21702726,3.159426,0.1219849,1.0055324,0.117774755,1.2,0.8
937,78.0,0.0,85.0,1.0,85.0,126409.0,0.0,168.95900001000024,168.95900001000024,0.0,14099.034782886505,,,,,,,,,,,,,,,,80.35671805813628,49.48032333529455,168.29279718622453,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,78.0,0.0,251.0,2.0,166.0,126575.0,0.0,339.6659999999995,339.6659999999995,0.0,14110.693911790848,,,,,,,,,,,,,,,,169.3500559010977,95.62381596796122,336.888477919834,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,78.0,0.0,321.0,3.0,70.0,126645.0,0.0,128.06900001000014,128.06900001000014,0.0,14115.8587911129,,,,,,,,,,,,,,,,65.32876943999199,38.03444012701678,127.62446107002715,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,78.0,0.0,484.0,4.0,163.0,126808.0,0.0,345.66299999999933,345.66299999999933,0.0,14127.356742620468,,,,,,,,,,,,,,,,170.58065642670724,98.46015570292154,342.91682698294323,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,78.0,0.0,651.0,5.0,167.0,126975.0,0.0,313.6669999999997,313.6669999999997,0.0,14139.007046937943,,,,,,,,,,,,,,,,149.69915798576613,89.7800416925217,311.19814387602565,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,78.0,0.0,701.0,6.0,50.0,127025.0,0.0,92.54900001000004,92.54900001000004,0.0,14142.913979768753,,,,,,,,,,,,,,,,44.30532203482928,27.307716568075833,92.33670707053297,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,78.0,0.0,862.0,7.0,161.0,127186.0,0.0,324.78599999999966,324.78599999999966,0.0,14154.370714902878,,,,,,,,,,,,,,,,165.43820701659016,91.18797668734564,322.15466033306643,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,78.0,0.0,936.0,8.0,74.0,127260.0,0.0,118.94800001000016,118.94800001000016,0.0,14159.840263843536,,,,,,,,,,,,,,,,54.07711597870696,36.49336314754255,118.55968532028957,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,78.0,0.0,1100.0,9.0,164.0,127424.0,0.0,328.1639999999995,328.1639999999995,0.0,14171.31303858757,,,,,,,,,,,,,,,,163.76266146345338,96.05627641732532,325.5108434363435,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,78.0,0.0,1166.0,10.0,66.0,127490.0,0.0,105.69000001000008,105.69000001000008,0.0,14176.300750732422,,,,,,,,,,,,,,,,49.214689527947606,30.570417667958637,105.37572063117871,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,78.0,0.0,1335.0,11.0,169.0,127659.0,0.0,327.5439999999995,327.5439999999995,0.0,14188.631254434586,,,,,,,,,,,,,,,,168.70972095117276,97.2391463073613,324.72527824375004,1.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,79.0,0.0,0.0,0.0,166.0,127825.0,0.0,350.6659999999993,350.6659999999993,0.0,14245.174030065536,,,,83.6857,2.9851177,87.640526,78.81818,,,,,130.38898,87.539314,382.3154,32.701572,178.74657242965654,101.786439388595,347.73358025569377,1.626,0.8211371,0.0,0.8211371,0.8211371,4.7337957079287155e-18,1.0,3.080839775425995,-3.9236972848484806,486.06863,97.993126,573.0256,-70.58823,83.738174,2.9563994,87.64158,78.90171,-0.044224143,0.031525936,0.0073155332,-0.09360493,441.80827519462764,156.53504455642164,578.9695872383872,-4.548616424218842,0.032904252,0.0,0.032904252,0.032904252,1.008316,0.23660414,6.1089697,0.08913423,0.99984723,0.11448335,1.2,0.8
949,79.0,0.0,162.0,1.0,162.0,127987.0,0.0,314.16199999999964,314.16199999999964,0.0,14262.175861358643,,,,,,,,,,,,,,,,158.18852397624184,91.61455800970062,311.6305089624815,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,79.0,0.0,304.0,2.0,142.0,128129.0,0.0,252.64100001000048,252.64100001000048,0.0,14272.336130857468,,,,,,,,,,,,,,,,123.32402337196349,72.56922649018824,250.91489036715504,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,79.0,0.0,471.0,3.0,167.0,128296.0,0.0,335.54199999999935,335.54199999999935,0.0,14283.980130195618,,,,,,,,,,,,,,,,162.11409902913599,98.61715979841198,332.86798134434815,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,79.0,0.0,642.0,4.0,171.0,128467.0,0.0,324.9209999999994,324.9209999999994,0.0,14295.990340471268,,,,,,,,,,,,,,,,159.90342163861865,97.62433607074472,322.21887337731766,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,79.0,0.0,806.0,5.0,164.0,128631.0,0.0,320.91399999999953,320.91399999999953,0.0,14307.546594619751,,,,,,,,,,,,,,,,158.75040606524794,92.8793686403107,318.34232757328743,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,79.0,0.0,893.0,6.0,87.0,128718.0,0.0,128.21100001000022,128.21100001000022,0.0,14313.889315366745,,,,,,,,,,,,,,,,61.37128739550283,37.391392398080555,127.68983879353851,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,79.0,0.0,1004.0,7.0,111.0,128829.0,0.0,207.48500001000033,207.48500001000033,0.0,14321.958728551865,,,,,,,,,,,,,,,,103.3528113666229,62.66758930181381,206.35841964579518,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,79.0,0.0,1171.0,8.0,167.0,128996.0,0.0,335.9169999999995,335.9169999999995,0.0,14333.524540901184,,,,,,,,,,,,,,,,163.0705158929844,94.31795300207334,333.2270450890965,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,79.0,0.0,1333.0,9.0,162.0,129158.0,0.0,283.537,283.537,0.0,14344.865627527237,,,,,,,,,,,,,,,,135.4205307202247,81.43395690743019,281.37132453478614,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,79.0,0.0,1501.0,10.0,168.0,129326.0,0.0,329.54299999999955,329.54299999999955,0.0,14356.839872598648,,,,,,,,,,,,,,,,162.61845407533946,92.16701300139067,326.8436943409688,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,79.0,0.0,1667.0,11.0,166.0,129492.0,0.0,330.4159999999995,330.4159999999995,0.0,14368.453018665314,,,,,,,,,,,,,,,,166.84511406337705,97.03911764343918,327.67913902045035,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,79.0,0.0,1745.0,12.0,78.0,129570.0,0.0,125.82700001000013,125.82700001000013,0.0,14374.149542808533,,,,,,,,,,,,,,,,59.9511333200578,37.405433307392634,125.37191836193979,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,80.0,0.0,64.0,1.0,64.0,129634.0,0.0,129.18800001000014,129.18800001000014,0.0,14455.05009841919,,,,,,,,,,,,,,,,61.84560222472164,37.62381310434947,128.8050686626281,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,80.0,0.0,229.0,2.0,165.0,129799.0,0.0,327.5399999999995,327.5399999999995,0.0,14466.63194847107,,,,,,,,,,,,,,,,163.11324906588388,94.89264754574717,324.8811195023636,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,80.0,0.0,272.0,3.0,43.0,129842.0,0.0,74.91700001000001,74.91700001000001,0.0,14470.015653133392,,,,,,,,,,,,,,,,32.68851094878613,24.134985601574595,74.78391780470072,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,80.0,0.0,364.0,4.0,92.0,129934.0,0.0,166.59100001000024,166.59100001000024,0.0,14476.694058895111,,,,,,,,,,,,,,,,79.27744617157725,50.26559515216867,165.87823532875439,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
