Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
888,88.0,0.0,1413.0,8.0,203.0,104141.0,0.0,280.65464885552205,280.65464885552205,0.0,11883.149047613144,,,,,,,,,,,,,,,,178.889286525243,42.10553824617589,244.58470839929723,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,88.0,0.0,1632.0,9.0,219.0,104360.0,0.0,187.8099148964553,187.8099148964553,0.0,11898.3855843544,,,,,,,,,,,,,,,,91.34669417488941,51.16302410621108,167.9729618339887,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,88.0,0.0,1829.0,10.0,197.0,104557.0,0.0,175.8605985987252,175.8605985987252,0.0,11912.122464418411,,,,,,,,,,,,,,,,84.00014855753054,46.542197266633075,159.47204137426598,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,89.0,0.0,217.0,1.0,217.0,104774.0,0.0,213.86708575170672,213.86708575170672,0.0,12008.867499351501,,,,,,,,,,,,,,,,115.35796867970434,44.60569804923135,189.02342997818909,46.783672897973986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,89.0,0.0,381.0,2.0,164.0,104938.0,0.0,146.45906310707736,146.45906310707736,0.0,12020.313622951508,,,,,,,,,,,,,,,,70.1244968210292,39.63391380940967,135.0937393677964,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,89.0,0.0,598.0,3.0,217.0,105155.0,0.0,283.0631789199982,283.0631789199982,0.0,12035.350243330002,,,,,,,,,,,,,,,,181.54717415473957,45.270923228654084,247.84730706254555,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,89.0,0.0,808.0,4.0,210.0,105365.0,0.0,279.7483839291267,279.7483839291267,0.0,12049.912527799606,,,,,,,,,,,,,,,,173.7917010719204,42.27699562592765,243.49562232634992,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,89.0,0.0,1016.0,5.0,208.0,105573.0,0.0,205.0405975578073,205.0405975578073,0.0,12064.305791854858,,,,,,,,,,,,,,,,106.7606931839348,44.382973558184865,183.0173907663152,32.68920949851257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,89.0,0.0,1231.0,6.0,215.0,105788.0,0.0,251.86704775582368,251.86704775582368,0.0,12079.22640967369,,,,,,,,,,,,,,,,144.63060347931804,42.72703703906964,220.99246046823865,76.58238446552534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,89.0,0.0,1361.0,7.0,130.0,105918.0,0.0,110.55128970875087,110.55128970875087,0.0,12088.437468767166,,,,,,,,,,,,,,,,49.593658108699415,32.270682709803566,104.20832247709706,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,89.0,0.0,1465.0,8.0,104.0,106022.0,0.0,95.09980663555478,95.09980663555478,0.0,12095.865414381027,,,,,,,,,,,,,,,,45.35257070126718,27.0747669399288,90.47361289551858,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,89.0,0.0,1673.0,9.0,208.0,106230.0,0.0,250.75824873968168,250.75824873968168,0.0,12110.318370103836,,,,,,,,,,,,,,,,149.92531115754926,40.25420750038251,219.79357759650802,78.41025587190582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,89.0,0.0,1878.0,10.0,205.0,106435.0,0.0,252.9511288849471,252.9511288849471,0.0,12124.532811641693,,,,,,,,,,,,,,,,157.83666166588097,32.036564150377004,220.81542867211374,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,90.0,0.0,222.0,1.0,222.0,106657.0,0.0,276.3991617989486,276.3991617989486,0.0,12222.3596971035,,,,,,,,,,,,,,,,167.8752073291743,38.0050214368974,239.37023600787995,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,90.0,0.0,436.0,2.0,214.0,106871.0,0.0,241.26548875360675,241.26548875360675,0.0,12237.270703077316,,,,,,,,,,,,,,,,141.87318906365792,39.732292247459,211.11574203602007,66.47393724019365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,90.0,0.0,650.0,3.0,214.0,107085.0,0.0,206.41738291024618,206.41738291024618,0.0,12252.104500055313,,,,,,,,,,,,,,,,117.53581367609836,38.83437998127328,181.4461649485097,48.90905056480715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,90.0,0.0,856.0,4.0,206.0,107291.0,0.0,263.5515508662007,263.5515508662007,0.0,12266.380685329437,,,,,,,,,,,,,,,,168.25305094846317,34.3833741496432,229.1205429137312,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,90.0,0.0,1082.0,5.0,226.0,107517.0,0.0,258.85681968512256,258.85681968512256,0.0,12282.013664484024,,,,,,,,,,,,,,,,154.48839372318682,43.232574022132745,224.16660931299555,71.08737594670822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,90.0,0.0,1297.0,6.0,215.0,107732.0,0.0,252.75872492880512,252.75872492880512,0.0,12296.984036445618,,,,,,,,,,,,,,,,147.2347525207534,45.988469211848326,221.32457771455793,62.243916312053365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90.0,0.0,1506.0,7.0,209.0,107941.0,0.0,246.51191479544673,246.51191479544673,0.0,12311.43584227562,,,,,,,,,,,,,,,,149.35694655491017,39.99571854720817,215.51182479026093,74.03737443475173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,90.0,0.0,1717.0,8.0,211.0,108152.0,0.0,234.45591783330545,234.45591783330545,0.0,12326.04050540924,,,,,,,,,,,,,,,,149.5595103385729,36.47623296914448,203.1019631149817,75.99838632519902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,90.0,0.0,1926.0,9.0,209.0,108361.0,0.0,174.56756314874076,174.56756314874076,0.0,12340.589780330658,,,,,,,,,,,,,,,,82.18604334046809,47.778835756476305,157.54822831890203,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,90.0,0.0,2137.0,10.0,211.0,108572.0,0.0,284.3445471863221,284.3445471863221,0.0,12355.156033992767,,,,,,,,,,,,,,,,177.92520377384224,43.671584777774946,247.04937856861014,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,91.0,0.0,214.0,1.0,214.0,108786.0,0.0,231.16545408517575,231.16545408517575,0.0,12463.352723836899,,,,,,,,,,,,,,,,125.54067733272204,46.254115245797564,204.5042533893627,48.60653485368413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,91.0,0.0,426.0,2.0,212.0,108998.0,0.0,276.71186806729827,276.71186806729827,0.0,12478.023864746094,,,,,,,,,,,,,,,,173.02961253314376,41.677297555565346,240.26986007034213,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,91.0,0.0,653.0,3.0,227.0,109225.0,0.0,279.15844935413133,279.15844935413133,0.0,12493.826437473297,,,,,,,,,,,,,,,,180.01564316599436,43.419560208565045,242.6252280421462,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,91.0,0.0,854.0,4.0,201.0,109426.0,0.0,280.53617504504604,280.53617504504604,0.0,12507.774377822876,,,,,,,,,,,,,,,,175.10152631177746,42.04359136866621,245.58635461098993,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,91.0,0.0,1074.0,5.0,220.0,109646.0,0.0,231.31580880550916,231.31580880550916,0.0,12522.995952367783,,,,,,,,,,,,,,,,125.57651952164647,46.83522137144241,203.89286737812526,40.73758292512328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,91.0,0.0,1268.0,6.0,194.0,109840.0,0.0,158.97024774761368,158.97024774761368,0.0,12536.443671703339,,,,,,,,,,,,,,,,67.7785344591695,44.75426953196229,145.96717924177665,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,91.0,0.0,1454.0,7.0,186.0,110026.0,0.0,150.41647708443136,150.41647708443136,0.0,12549.354828357697,,,,,,,,,,,,,,,,64.51976716779596,42.168584862809496,138.55435474596737,9.98001e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,91.0,0.0,1667.0,8.0,213.0,110239.0,0.0,241.8104039486339,241.8104039486339,0.0,12564.15685415268,,,,,,,,,,,,,,,,137.69290414273263,41.45718530402041,212.69450987610813,68.79933963927948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,91.0,0.0,1883.0,9.0,216.0,110455.0,0.0,244.2592892553036,244.2592892553036,0.0,12579.239177465439,,,,,,,,,,,,,,,,145.63917678018998,37.96637086465214,213.01424131209478,76.73016389506815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,91.0,0.0,2098.0,10.0,215.0,110670.0,0.0,274.09176988766535,274.09176988766535,0.0,12594.144948005676,,,,,,,,,,,,,,,,168.70096163248883,37.885124615374956,238.0591222589392,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,92.0,0.0,114.0,1.0,114.0,110784.0,0.0,97.99576641143244,97.99576641143244,0.0,12695.828251600266,,,,,,,,,,,,,,,,44.00131328854054,27.59717663292035,93.07268938592479,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,92.0,0.0,334.0,2.0,220.0,111004.0,0.0,284.8175233638723,284.8175233638723,0.0,12711.0832259655,,,,,,,,,,,,,,,,175.23795070817206,40.49977970879854,246.51168589396866,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,92.0,0.0,544.0,3.0,210.0,111214.0,0.0,269.6835185413977,269.6835185413977,0.0,12725.703967809677,,,,,,,,,,,,,,,,173.78169634931552,38.08391718824699,233.42278509313473,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,92.0,0.0,760.0,4.0,216.0,111430.0,0.0,281.93123165474105,281.93123165474105,0.0,12740.826894044876,,,,,,,,,,,,,,,,175.18384232226762,40.11771584851161,244.33585757070202,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,92.0,0.0,886.0,5.0,126.0,111556.0,0.0,85.37796007451833,85.37796007451833,0.0,12749.85021185875,,,,,,,,,,,,,,,,38.263766483848606,24.23648210759967,80.63736286041383,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,92.0,0.0,1104.0,6.0,218.0,111774.0,0.0,240.72168838016913,240.72168838016913,0.0,12765.898082733154,,,,,,,,,,,,,,,,141.64916221368733,44.167530089770935,210.05222324082627,59.77918012523744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,92.0,0.0,1317.0,7.0,213.0,111987.0,0.0,268.2035311394539,268.2035311394539,0.0,12780.589194059372,,,,,,,,,,,,,,,,172.13610081614007,37.033688986427656,231.77031197759374,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,92.0,0.0,1415.0,8.0,98.0,112085.0,0.0,68.10681422661108,68.10681422661108,0.0,12787.62271642685,,,,,,,,,,,,,,,,31.993012799939937,19.44447256921911,65.03653550772472,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,92.0,0.0,1632.0,9.0,217.0,112302.0,0.0,170.91183975108956,170.91183975108956,0.0,12802.65988278389,,,,,,,,,,,,,,,,83.81211453661655,47.14195326672422,153.4046500526851,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,92.0,0.0,1807.0,10.0,175.0,112477.0,0.0,139.34607523114863,139.34607523114863,0.0,12814.880101203918,,,,,,,,,,,,,,,,64.08162208855914,38.842645407077306,128.26005141706787,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,93.0,0.0,193.0,1.0,193.0,112670.0,0.0,154.97479604678415,154.97479604678415,0.0,12910.692740678787,,,,,,,,,,,,,,,,73.86429786988356,42.82966544448242,140.85984640430104,9.94014980014994e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,93.0,0.0,399.0,2.0,206.0,112876.0,0.0,214.74793903769438,214.74793903769438,0.0,12925.020572185516,,,,,,,,,,,,,,,,126.55809914774575,37.56887383034692,188.86583644970855,61.64988295076586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,93.0,0.0,618.0,3.0,219.0,113095.0,0.0,271.03907889572537,271.03907889572537,0.0,12940.332232952118,,,,,,,,,,,,,,,,177.37437921827188,41.83344629041713,236.17714119586398,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,93.0,0.0,793.0,4.0,175.0,113270.0,0.0,143.81267422514057,143.81267422514057,0.0,12952.617922782898,,,,,,,,,,,,,,,,62.196588834695866,40.74281070131644,133.0613325115804,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,93.0,0.0,972.0,5.0,179.0,113449.0,0.0,159.40342209056882,159.40342209056882,0.0,12965.159115552902,,,,,,,,,,,,,,,,74.51197502204428,44.176068043087085,146.21199055217514,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,93.0,0.0,1183.0,6.0,211.0,113660.0,0.0,286.19826797510973,286.19826797510973,0.0,12979.906358003616,,,,,,,,,,,,,,,,175.12328543579318,42.93477563765209,249.49675149965714,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,93.0,0.0,1386.0,7.0,203.0,113863.0,0.0,269.92790923450775,269.92790923450775,0.0,12994.026554346085,,,,,,,,,,,,,,,,168.88490853436775,39.173984423017664,235.88015295498622,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,93.0,0.0,1589.0,8.0,203.0,114066.0,0.0,203.38059640466633,203.38059640466633,0.0,13008.165626525879,,,,,,,,,,,,,,,,114.3216617703498,35.23151035062525,180.35365271800347,56.70413417641116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,93.0,0.0,1808.0,9.0,219.0,114285.0,0.0,245.9307958003053,245.9307958003053,0.0,13023.307267665863,,,,,,,,,,,,,,,,141.28635949367077,44.022689663462096,215.20428735855015,63.343328855090206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,93.0,0.0,2016.0,10.0,208.0,114493.0,0.0,269.6281414580824,269.6281414580824,0.0,13037.759601354599,,,,,,,,,,,,,,,,167.753344703036,37.195215766231996,234.97041617602704,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,94.0,0.0,205.0,1.0,205.0,114698.0,0.0,237.50504607349512,237.50504607349512,0.0,13133.519260168076,,,,,,,,,,,,,,,,137.2677145744293,39.588397442678456,209.57473932506235,68.53205082197091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,94.0,0.0,263.0,2.0,58.0,114756.0,0.0,51.85164586622423,51.85164586622423,0.0,13137.882751464844,,,,,,,,,,,,,,,,24.95328150047197,15.236108993568708,50.45481034954641,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,94.0,0.0,481.0,3.0,218.0,114974.0,0.0,281.25730425803215,281.25730425803215,0.0,13152.990458488464,,,,,,,,,,,,,,,,173.84941720766037,38.971892358684805,243.60173303980224,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,94.0,0.0,689.0,4.0,208.0,115182.0,0.0,264.36316449321674,264.36316449321674,0.0,13167.444065570831,,,,,,,,,,,,,,,,169.62756779642237,34.375605567305584,229.309940331893,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,94.0,0.0,904.0,5.0,215.0,115397.0,0.0,216.94829944591186,216.94829944591186,0.0,13182.28826713562,,,,,,,,,,,,,,,,129.1884768062372,37.34822072962911,189.3621390716426,60.91833184827338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,94.0,0.0,1122.0,6.0,218.0,115615.0,0.0,260.1867267843308,260.1867267843308,0.0,13197.52937412262,,,,,,,,,,,,,,,,157.9541870188446,43.26910638911405,225.97869270692976,74.78024801406107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,94.0,0.0,1331.0,7.0,209.0,115824.0,0.0,248.6110021966593,248.6110021966593,0.0,13211.954723596573,,,,,,,,,,,,,,,,146.5517774565672,45.95633220708232,218.19988058882572,61.92433902541336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,94.0,0.0,1547.0,8.0,216.0,116040.0,0.0,235.8468812201683,235.8468812201683,0.0,13226.917929887772,,,,,,,,,,,,,,,,138.35890760586463,41.38500926958791,206.1675247020037,63.25138559721911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,94.0,0.0,1567.0,9.0,20.0,116060.0,0.0,12.458201628605687,12.458201628605687,0.0,13229.696894168854,,,,,,,,,,,,,,,,7.057149639159562,3.538253273422707,12.329388023846342,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,94.0,0.0,1784.0,10.0,217.0,116277.0,0.0,292.6278911457048,292.6278911457048,0.0,13244.787166595459,,,,,,,,,,,,,,,,175.11061978174348,47.08201694526726,254.88377042349015,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,95.0,0.0,206.0,1.0,206.0,116483.0,0.0,165.41624348485763,165.41624348485763,0.0,13336.2408015728,,,,,,,,,,,,,,,,77.34054964850941,46.81489759151484,149.63372398124613,9.880657804942091e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,95.0,0.0,424.0,2.0,218.0,116701.0,0.0,288.36828089371033,288.36828089371033,0.0,13351.292963504791,,,,,,,,,,,,,,,,181.67545634184492,45.06248781273616,249.01204345464294,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,95.0,0.0,566.0,3.0,142.0,116843.0,0.0,94.48200575389937,94.48200575389937,0.0,13361.287784099579,,,,,,,,,,,,,,,,46.54690443411895,29.15509303584235,89.37970523944028,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,95.0,0.0,783.0,4.0,217.0,117060.0,0.0,258.23312548416243,258.23312548416243,0.0,13376.394837856293,,,,,,,,,,,,,,,,149.51841515577743,45.44307484142439,226.0136430383973,76.32876622806756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,95.0,0.0,1017.0,5.0,234.0,117294.0,0.0,243.6316740341658,243.6316740341658,0.0,13392.579302072525,,,,,,,,,,,,,,,,132.31544773229993,47.536100778618575,212.88274200681445,54.717030220183325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,95.0,0.0,1144.0,6.0,127.0,117421.0,0.0,117.37708470982815,117.37708470982815,0.0,13401.587041378021,,,,,,,,,,,,,,,,55.412205757983806,33.10796957781754,110.45018476332756,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,95.0,0.0,1356.0,7.0,212.0,117633.0,0.0,276.1762654640147,276.1762654640147,0.0,13416.520398139954,,,,,,,,,,,,,,,,168.58540429916837,40.11828558492931,240.67683658918037,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,95.0,0.0,1566.0,8.0,210.0,117843.0,0.0,278.8339125881872,278.8339125881872,0.0,13431.085804224014,,,,,,,,,,,,,,,,172.70050422170107,40.08142515179383,242.80961631794804,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,95.0,0.0,1793.0,9.0,227.0,118070.0,0.0,280.3202980030234,280.3202980030234,0.0,13446.788696527481,,,,,,,,,,,,,,,,170.5311393511714,40.25959181753372,241.85158095125874,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,95.0,0.0,2016.0,10.0,223.0,118293.0,0.0,288.3310889850002,288.3310889850002,0.0,13462.192211866379,,,,,,,,,,,,,,,,176.40992220439264,41.26979343497523,249.24091725067137,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,96.0,0.0,213.0,1.0,213.0,118506.0,0.0,245.85222369420848,245.85222369420848,0.0,13559.904824256897,,,,,,,,,,,,,,,,145.00664058057498,39.264533310999596,215.1809902407869,75.41505674723594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,96.0,0.0,439.0,2.0,226.0,118732.0,0.0,280.55721007986915,280.55721007986915,0.0,13575.590338468552,,,,,,,,,,,,,,,,172.86533811783957,37.88259041240608,241.73137504027784,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,96.0,0.0,651.0,3.0,212.0,118944.0,0.0,283.56532319280143,283.56532319280143,0.0,13590.352311134338,,,,,,,,,,,,,,,,177.70956677672046,41.3361664154499,246.13703206820497,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,96.0,0.0,860.0,4.0,209.0,119153.0,0.0,273.11162453521183,273.11162453521183,0.0,13604.865973472595,,,,,,,,,,,,,,,,174.1254337980555,37.17855112035927,236.95636523665502,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,96.0,0.0,1075.0,5.0,215.0,119368.0,0.0,246.87098233916038,246.87098233916038,0.0,13619.950365304947,,,,,,,,,,,,,,,,152.36204947514088,38.829757884530466,214.32746917117643,76.59816712866652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,96.0,0.0,1291.0,6.0,216.0,119584.0,0.0,254.20103879751537,254.20103879751537,0.0,13634.925464391708,,,,,,,,,,,,,,,,156.8478729907534,40.979435772174604,220.54244067218505,78.08071542929304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,96.0,0.0,1504.0,7.0,213.0,119797.0,0.0,248.47212144565327,248.47212144565327,0.0,13649.726439714432,,,,,,,,,,,,,,,,148.65248191692814,43.23407086328208,217.02616896631417,67.13532080687013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,96.0,0.0,1538.0,8.0,34.0,119831.0,0.0,24.7313513075569,24.7313513075569,0.0,13652.5796148777,,,,,,,,,,,,,,,,11.896634064269975,7.243177473535413,24.351216966338065,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,96.0,0.0,1756.0,9.0,218.0,120049.0,0.0,167.13591345969238,167.13591345969238,0.0,13667.734125375748,,,,,,,,,,,,,,,,84.38568952448976,44.99492384564398,148.888721865219,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,96.0,0.0,1974.0,10.0,218.0,120267.0,0.0,244.37805617188252,244.37805617188252,0.0,13682.853967428207,,,,,,,,,,,,,,,,145.80564878439236,42.511046237851815,212.80522996685193,74.60638197026464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,97.0,0.0,212.0,1.0,212.0,120479.0,0.0,250.51284737900846,250.51284737900846,0.0,13784.105844020844,,,,,,,,,,,,,,,,145.0444368420011,44.2518775687677,219.98341017868313,69.81798162026725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,97.0,0.0,252.0,2.0,40.0,120519.0,0.0,21.659346191344902,21.659346191344902,0.0,13788.308716058731,,,,,,,,,,,,,,,,9.44684540057068,5.465509146991913,21.302775150472552,9.98001e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,97.0,0.0,435.0,3.0,183.0,120702.0,0.0,129.539549079304,129.539549079304,0.0,13801.071071386337,,,,,,,,,,,,,,,,62.06772158512999,38.47589774333162,120.08822405864505,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,97.0,0.0,642.0,4.0,207.0,120909.0,0.0,178.16037945034344,178.16037945034344,0.0,13815.396332740784,,,,,,,,,,,,,,,,78.26049439185593,49.63073373608422,162.12257969092045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,97.0,0.0,857.0,5.0,215.0,121124.0,0.0,274.87380540319293,274.87380540319293,0.0,13830.324301719666,,,,,,,,,,,,,,,,166.03968864049756,41.809491577739195,239.41468703251869,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,97.0,0.0,1005.0,6.0,148.0,121272.0,0.0,119.09818398364881,119.09818398364881,0.0,13840.724578857422,,,,,,,,,,,,,,,,52.627765331628666,34.5336125959407,111.42069540997777,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,97.0,0.0,1213.0,7.0,208.0,121480.0,0.0,278.6210211607964,278.6210211607964,0.0,13855.150496006012,,,,,,,,,,,,,,,,171.13640557287601,40.375362845258074,243.2679167183567,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,97.0,0.0,1423.0,8.0,210.0,121690.0,0.0,245.36231997613575,245.36231997613575,0.0,13869.816151380539,,,,,,,,,,,,,,,,143.62760146148412,39.71669724159209,215.41593960883307,71.05643350352929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,97.0,0.0,1566.0,9.0,143.0,121833.0,0.0,113.02730411229084,113.02730411229084,0.0,13879.912236452103,,,,,,,,,,,,,,,,51.20663533380086,32.06636203397918,105.8105658253828,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,97.0,0.0,1778.0,10.0,212.0,122045.0,0.0,254.6968560601336,254.6968560601336,0.0,13894.648200511932,,,,,,,,,,,,,,,,150.8914088496269,40.53501680994048,222.93080819220506,80.39318586320555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,98.0,0.0,200.0,1.0,200.0,122245.0,0.0,220.78692535834688,220.78692535834688,0.0,13981.786908626556,,,,,,,,,,,,,,,,130.7981691722705,35.60762073604168,194.82211363753044,62.881594484025015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
